C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_42_955.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_42_955.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_42_955.jpg,0,0,0,1.814037E-05
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_025.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_025.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_025.jpg,0,0,0,1.583494E-05
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_095.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_095.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_095.jpg,0,0,0,1.646781E-05
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_170.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_170.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_170.jpg,0,0,0,1.473685E-05
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_244.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_244.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_244.jpg,0,0,0,1.493695E-05
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_318.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_318.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_318.jpg,0,0,0,1.769647E-05
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_392.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_392.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_392.jpg,0,0,0,3.988578E-07
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_465.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_465.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_465.jpg,0,0,0,2.142453E-05
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_538.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_538.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_538.jpg,0,0,0,1.910149E-06
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_610.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_610.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_610.jpg,0,0,0,1.629875E-05
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_685.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_685.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_685.jpg,0,0,0,1.779487E-05
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_757.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_757.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_757.jpg,0,0,0,2.114531E-06
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_831.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_831.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_831.jpg,0,0,0,5.329192E-06
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_907.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_907.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_907.jpg,-0.15,0,0,1.368393E-05
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_43_977.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_43_977.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_43_977.jpg,-0.3,0,0,1.465779E-05
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_052.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_052.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_052.jpg,-0.5000001,0,0,1.391658E-05
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_125.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_125.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_125.jpg,-0.7,0,0,6.160167E-06
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_191.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_191.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_191.jpg,0,0.1372461,0,0.02287625
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_269.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_269.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_269.jpg,0,0.3963234,0,0.2711335
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_345.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_345.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_345.jpg,0,0.6230528,0,0.7791644
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_421.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_421.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_421.jpg,0,0.8519918,0,1.510865
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_490.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_490.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_490.jpg,0,1,0,2.195856
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_564.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_564.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_564.jpg,0,1,0,3.123378
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_640.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_640.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_640.jpg,0,1,0,4.061281
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_712.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_712.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_712.jpg,-0.05,1,0,4.761504
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_787.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_787.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_787.jpg,-0.25,1,0,5.678449
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_863.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_863.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_863.jpg,-0.45,1,0,6.570876
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_44_938.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_44_938.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_44_938.jpg,0,1,0,7.223414
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_012.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_012.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_012.jpg,0,1,0,8.126177
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_086.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_086.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_086.jpg,0,1,0,9.0273
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_161.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_161.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_161.jpg,0,1,0,9.921667
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_233.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_233.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_233.jpg,-0.1,1,0,10.58558
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_305.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_305.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_305.jpg,-0.3,1,0,11.5383
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_378.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_378.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_378.jpg,-0.5000001,1,0,12.35404
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_448.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_448.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_448.jpg,-0.6500001,1,0,12.6488
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_517.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_517.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_517.jpg,-0.8000001,1,0,13.38095
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_586.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_586.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_586.jpg,0,1,0,14.19138
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_656.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_656.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_656.jpg,0,1,0,14.63584
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_727.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_727.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_727.jpg,0,1,0,15.49938
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_799.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_799.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_799.jpg,0,1,0,16.37895
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_868.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_868.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_868.jpg,-0.1,1,0,17.05183
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_45_937.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_45_937.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_45_937.jpg,-0.25,1,0,17.63323
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_009.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_009.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_009.jpg,-0.45,1,0,18.39045
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_084.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_084.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_084.jpg,0,1,0,19.14148
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_152.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_152.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_152.jpg,0,1,0,19.72563
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_223.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_223.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_223.jpg,-0.05,1,0,20.53815
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_294.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_294.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_294.jpg,-0.2,1,0,21.11664
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_368.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_368.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_368.jpg,-0.4,1,0,21.85283
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_445.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_445.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_445.jpg,0,1,0,22.56474
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_512.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_512.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_512.jpg,0,1,0,23.15489
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_587.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_587.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_587.jpg,-0.15,1,0,23.92943
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_662.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_662.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_662.jpg,-0.35,1,0,24.65622
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_734.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_734.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_734.jpg,0,1,0,25.22223
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_806.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_806.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_806.jpg,0,1,0,25.9834
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_874.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_874.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_874.jpg,0,1,0,26.55234
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_46_944.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_46_944.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_46_944.jpg,0,1,0,27.30596
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_014.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_014.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_014.jpg,-0.1,1,0,27.86486
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_085.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_085.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_085.jpg,-0.3,1,0,28.56107
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_156.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_156.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_156.jpg,0,1,0,29.08424
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_229.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_229.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_229.jpg,0,1,0,29.81354
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_300.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_300.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_300.jpg,-0.2,1,0,30.18243
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_372.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_372.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_372.jpg,-0.35,1,0,30.16651
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_448.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_448.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_448.jpg,-0.5500001,1,0,30.14171
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_524.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_524.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_524.jpg,-0.7500002,1,0,30.11592
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_591.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_591.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_591.jpg,0,1,0,30.1731
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_661.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_661.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_661.jpg,0,1,0,30.18519
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_734.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_734.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_734.jpg,0,1,0,30.18897
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_809.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_809.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_809.jpg,0,1,0,30.19009
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_885.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_885.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_885.jpg,0,1,0,30.19028
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_47_959.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_47_959.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_47_959.jpg,0,1,0,30.18967
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_033.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_033.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_033.jpg,0,1,0,30.19036
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_110.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_110.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_110.jpg,0,1,0,30.19029
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_177.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_177.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_177.jpg,0,1,0,30.18976
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_254.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_254.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_254.jpg,0,1,0,30.19031
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_323.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_323.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_323.jpg,0,1,0,30.19034
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_402.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_402.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_402.jpg,0,1,0,30.19026
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_476.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_476.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_476.jpg,-0.15,1,0,30.18419
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_551.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_551.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_551.jpg,-0.35,1,0,30.16339
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_625.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_625.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_625.jpg,0,1,0,30.18952
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_701.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_701.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_701.jpg,0,1,0,30.1903
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_777.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_777.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_777.jpg,0,1,0,30.19016
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_853.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_853.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_853.jpg,0,1,0,30.19029
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_924.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_924.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_924.jpg,-0.1,1,0,30.18766
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_48_996.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_48_996.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_48_996.jpg,-0.25,1,0,30.17531
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_49_069.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_49_069.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_49_069.jpg,0,1,0,30.18886
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_49_143.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_49_143.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_49_143.jpg,0,1,0,30.19012
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_49_213.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_49_213.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_49_213.jpg,-0.05,1,0,30.19002
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_49_284.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_49_284.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_49_284.jpg,-0.25,1,0,30.17635
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_49_357.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_49_357.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_49_357.jpg,0,1,0,30.18938
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_49_426.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_49_426.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_49_426.jpg,-0.05,1,0,30.19008
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_49_496.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_49_496.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_49_496.jpg,-0.2,1,0,30.18184
C:\Users\Smart\Desktop\track7\IMG\center_2022_11_01_17_15_49_567.jpg,C:\Users\Smart\Desktop\track7\IMG\left_2022_11_01_17_15_49_567.jpg,C:\Users\Smart\Desktop\track7\IMG\right_2022_11_01_17_15_49_567.jpg,0,1,0,30.19025
